-31.360000610351562,-23.840000152587891
-31.360000610351562,-23.399999618530273
-31.360000610351562,-22.960000991821289
-31.360000610351562,-22.520000457763672
-31.360000610351562,-22.079999923706055
-31.360000610351562,-21.639999389648438
-31.360000610351562,-21.200000762939453
-31.360000610351562,-20.760000228881836
-31.360000610351562,-20.319999694824219
-31.360000610351562,-19.880001068115234
-31.360000610351562,-19.440000534057617
-31.360000610351562,-19.0
-31.360000610351562,-18.559999465942383
-31.360000610351562,-18.120000839233398
-31.360000610351562,-17.680000305175781
-31.360000610351562,-17.239999771118164
-31.360000610351562,-16.799999237060547
-31.360000610351562,-16.360000610351562
-31.360000610351562,-15.920000076293945
-31.360000610351562,-15.480000495910645
-31.360000610351562,-15.039999961853027
-31.360000610351562,-14.600000381469727
-31.360000610351562,-14.159999847412109
-31.360000610351562,-13.720000267028809
-31.360000610351562,-13.279999732971191
-31.360000610351562,-12.840000152587891
-31.360000610351562,-12.40000057220459
-31.360000610351562,-11.960000038146973
-31.360000610351562,-11.520000457763672
-31.360000610351562,-11.079999923706055
-31.360000610351562,-10.640000343322754
-31.360000610351562,-10.199999809265137
-31.360000610351562,-9.7600002288818359
-31.360000610351562,-9.3199996948242188
-31.360000610351562,-8.880000114440918
-31.360000610351562,-8.4400005340576172
-31.360000610351562,-8.0
-31.360000610351562,-7.559999942779541
-31.360000610351562,-7.1200003623962402
-31.360000610351562,-6.6800003051757812
-31.360000610351562,-6.2400002479553223
-31.360000610351562,-5.8000001907348633
-31.360000610351562,-5.3600001335144043
-31.360000610351562,-4.9200000762939453
-31.360000610351562,-4.4800000190734863
-31.360000610351562,-4.0399999618530273
-31.360000610351562,-3.6000001430511475
-31.360000610351562,-3.1600000858306885
-31.360000610351562,-2.7200002670288086
-31.360000610351562,-2.2800002098083496
-31.360000610351562,-1.8400001525878906
-31.360000610351562,-1.4000000953674316
-31.360000610351562,-0.96000015735626221
-31.360000610351562,-0.520000159740448
-31.360000610351562,-0.080000147223472595
-31.360000610351562,0.35999983549118042
-31.360000610351562,0.79999983310699463
-31.360000610351562,1.2399998903274536
-31.360000610351562,1.679999828338623
-31.360000610351562,2.119999885559082
-31.360000610351562,2.559999942779541
-31.360000610351562,2.9999997615814209
-31.360000610351562,3.4399998188018799
-31.360000610351562,3.8799998760223389
-31.360000610351562,4.3199996948242188
-31.360000610351562,4.7599997520446777
-31.360000610351562,5.1999998092651367
-31.360000610351562,5.6399998664855957
-31.360000610351562,6.0799999237060547
-31.360000610351562,6.5199999809265137
-31.360000610351562,6.9600000381469727
-31.360000610351562,7.3999996185302734
-31.360000610351562,7.8399996757507324
-31.360000610351562,8.2799997329711914
-31.360000610351562,8.7200002670288086
-31.360000610351562,9.1599998474121094
-31.360000610351562,9.5999994277954102
-31.360000610351562,10.039999961853027
-31.360000610351562,10.479999542236328
-31.360000610351562,10.920000076293945
-31.360000610351562,11.359999656677246
-31.360000610351562,11.800000190734863
-31.360000610351562,12.239999771118164
-31.360000610351562,12.680000305175781
-31.360000610351562,13.119999885559082
-31.360000610351562,13.559999465942383
-31.360000610351562,14.0
-31.360000610351562,14.439999580383301
-31.360000610351562,14.880000114440918
-31.360000610351562,15.319999694824219
-31.360000610351562,15.760000228881836
-31.360000610351562,16.200000762939453
-31.360000610351562,16.639999389648438
-31.360000610351562,17.079999923706055
-31.360000610351562,17.520000457763672
-31.360000610351562,17.959999084472656
-31.360000610351562,18.399999618530273
-31.360000610351562,18.840000152587891
-31.360000610351562,19.280000686645508
-31.360000610351562,19.719999313354492
-31.360000610351562,20.159999847412109
-31.360000610351562,20.600000381469727
-31.360000610351562,21.039999008178711
-31.360000610351562,21.479999542236328
-31.360000610351562,21.920000076293945
-31.360000610351562,22.360000610351562
-31.360000610351562,22.799999237060547
-31.360000610351562,23.239999771118164
-31.360000610351562,23.680000305175781
-31.360000610351562,24.119998931884766
-31.360000610351562,24.559999465942383
-31.360000610351562,25.0
-31.360000610351562,25.440000534057617
-31.360000610351562,25.879999160766602
-31.360000610351562,26.319999694824219
-31.360000610351562,26.760000228881836
-31.360000610351562,27.200000762939453
-31.360000610351562,27.639999389648438
-31.360000610351562,28.079999923706055
-31.360000610351562,28.520000457763672
-31.360000610351562,28.959999084472656
-31.360000610351562,29.399999618530273
